corp_id,corp_name,schl_id,schl_name,math_prof_pct
5360,MSD Warren Township,5368,Raymond Park Intermediate & Middle,0.148
5360,MSD Warren Township,5369,Eastridge Elementary School,0.139
5360,MSD Warren Township,5370,Hawthorne Elementary School,0.174
5360,MSD Warren Township,5373,Grassy Creek Elementary School,0.181
5360,MSD Warren Township,5375,Lakeside Elementary School,0.238
5360,MSD Warren Township,5377,Lowell Elementary School,0.316
5360,MSD Warren Township,5379,Warren Online Academy,0.041
5360,MSD Warren Township,5386,Pleasant Run Elementary School,0.14
5360,MSD Warren Township,5389,Sunny Heights Elementary School,0.191
5360,MSD Warren Township,5391,Brookview Elementary School,0.29
5360,MSD Warren Township,5397,Liberty Park Elementary School,0.165
5370,MSD Washington Township,5403,Allisonville Elementary School,0.511
5370,MSD Washington Township,5406,Crooked Creek Elementary School,0.469
5370,MSD Washington Township,5407,Clearwater Elementary School,0.612
5370,MSD Washington Township,5408,Willow Lake Elementary School,0.307
5370,MSD Washington Township,5418,Greenbriar Elementary School,0.287
5370,MSD Washington Township,5427,Nora Elementary School,0.303
5370,MSD Washington Township,5430,Spring Mill Elementary School,0.285
5370,MSD Washington Township,5436,Fox Hill Elementary School,0.395
5370,MSD Washington Township,5442,Eastwood Middle School,0.267
5370,MSD Washington Township,5445,Northview Middle School,0.177
5370,MSD Washington Township,5448,Westlane Middle School,0.156
5370,MSD Washington Township,5451,North Central High School,NA
5375,MSD Wayne Township,5221,Chapel Hill 7th & 8th Grade Center,0.133
5375,MSD Wayne Township,5222,Lynhurst 7th & 8th Grade Center,0.153
5375,MSD Wayne Township,5223,Maplewood Elementary School,0.154
5375,MSD Wayne Township,5227,Chapel Glen Elementary School,0.127
5375,MSD Wayne Township,5241,Garden City Elementary School,0.108
5375,MSD Wayne Township,5257,McClelland Elementary School,0.347
5375,MSD Wayne Township,5261,Rhoades Elementary School,0.146
5375,MSD Wayne Township,5265,Robey Elementary School,0.473
5375,MSD Wayne Township,5267,North Wayne Elementary School,0.107
5375,MSD Wayne Township,5268,Achieve Virtual Elementary,0.15
5375,MSD Wayne Township,5270,Stout Field Elementary School,0.211
5375,MSD Wayne Township,5271,Sanders School,0
5375,MSD Wayne Township,5273,Westlake Elementary School,0.134
5375,MSD Wayne Township,5274,Chapelwood Elementary School,0.211
5375,MSD Wayne Township,5288,Achieve Virtual Education Academy,0.054
5375,MSD Wayne Township,5446,Bridgeport Elementary School,0.158
5380,Beech Grove City Schools,5453,Beech Grove Middle School,0.231
5380,Beech Grove City Schools,5457,Central Elementary School,0.349
5380,Beech Grove City Schools,5461,South Grove Intermediate School,0.225
5385,Indianapolis Public Schools,0108,Impact Academy 1,NA
5385,Indianapolis Public Schools,0112,Impact Academy 2,0
5385,Indianapolis Public Schools,0113,Impact Academy 3,0.059
5385,Indianapolis Public Schools,5466,Arlington Community Middle School,0.03
5385,Indianapolis Public Schools,5467,HW Longfellow Med/STEM Magnet Midl,0.075
5385,Indianapolis Public Schools,5498,Cold Spring School,0.159
5385,Indianapolis Public Schools,5515,Thomas D Gregg School 15,0.139
5385,Indianapolis Public Schools,5516,Northwest Community Middle School,0.031
5385,Indianapolis Public Schools,5531,James A Garfield School 31,0.213
5385,Indianapolis Public Schools,5534,Eleanor Skillen School 34,0.151
5385,Indianapolis Public Schools,5538,Center for Inquiry School 70,0.52
5385,Indianapolis Public Schools,5539,William McKinley School 39,0.397
5385,Indianapolis Public Schools,5543,James Whitcomb Riley School 43,0.023
5385,Indianapolis Public Schools,5546,Daniel Webster School 46,0.089
5385,Indianapolis Public Schools,5549,William Penn School 49,0.149
5385,Indianapolis Public Schools,5551,James Russell Lowell School 51,0.065
5385,Indianapolis Public Schools,5554,Brookside School 54,0.109
5385,Indianapolis Public Schools,5555,IPS/Butler Lab at Eliza Blaker 55,0.21
5385,Indianapolis Public Schools,5556,Francis W Parker School 56,0.103
5385,Indianapolis Public Schools,5557,George W Julian School 57,0.274
5385,Indianapolis Public Schools,5558,Ralph Waldo Emerson School 58,0.088
5385,Indianapolis Public Schools,5560,IPS/Butler Lab at William Bell 60,0.326
5385,Indianapolis Public Schools,5565,Raymond F Brandes School 65,0.329
5385,Indianapolis Public Schools,5570,Edison School of the Arts 47,0.209
5385,Indianapolis Public Schools,5574,Theodore Potter School 74,0.125
5385,Indianapolis Public Schools,5577,Merle Sidener Gifted Academy,0.803
5385,Indianapolis Public Schools,5579,Carl Wilde School 79,0.094
5385,Indianapolis Public Schools,5582,Christian Park School 82,0.143
5385,Indianapolis Public Schools,5583,Floro Torrence School 83,0.119
5385,Indianapolis Public Schools,5587,George Washington Carver School 87,0.464
5385,Indianapolis Public Schools,5588,Anna Brochhausen School 88,0.14
5385,Indianapolis Public Schools,5590,Ernie Pyle School 90,0.262
5385,Indianapolis Public Schools,5591,Rousseau McClellan School 91,0.391
5385,Indianapolis Public Schools,5596,Meredith Nicholson School 96,0.193
5385,Indianapolis Public Schools,5601,H L Harshman Middle School,0.076
5385,Indianapolis Public Schools,5605,Charles Warren Fairbanks Sch 105,0.048
5385,Indianapolis Public Schools,5606,Robert Lee Frost School 106,0.078
5385,Indianapolis Public Schools,5607,Lew Wallace School 107,0.176
5385,Indianapolis Public Schools,5609,Jonathan Jennings School 109,0.218
5385,Indianapolis Public Schools,5614,Paul I Miller School 114,0.176
5385,Indianapolis Public Schools,5619,George S Buck School 94,0.119
5385,Indianapolis Public Schools,5623,Arlington Woods School 99,0.049
5385,Indianapolis Public Schools,5635,Center For Inquiry School 2,0.441
5385,Indianapolis Public Schools,5659,Center for Inquiry School 84,0.727
5385,Indianapolis Public Schools,5662,Clarence Farrington School 61,0.089
5385,Indianapolis Public Schools,5668,Center for Inquiry School 27,0.276
5385,Indianapolis Public Schools,5674,Frederick Douglass School 19,0.073
5390,Southside Sp Srvs Of Marion Co,5320,RISE Learning Center,0.035
5400,School Town of Speedway,5889,Speedway Junior High School,0.434
5400,School Town of Speedway,5893,James A Allison Elementary Sch 3,0.655
5400,School Town of Speedway,5897,Carl G Fisher Elementary School 1,0.644
5400,School Town of Speedway,5901,Arthur C Newby Elementary School 2,0.746
5400,School Town of Speedway,5905,Frank H Wheeler Elementary Sch 4,0.536
5455,Culver Community Schools Corp,5245,Culver Community Middle/High Sch,0.281
5455,Culver Community Schools Corp,5928,Culver Elementary School,0.408
5470,Argos Community Schools,5936,Argos Community Elementary,0.559
5470,Argos Community Schools,5937,Argos Comm Jr-Sr High School,0.285
5480,Bremen Public Schools,5943,Bremen Elementary/Middle School,0.509
5485,Plymouth Community School Corp,5933,Menominee Elementary School,0.425
5485,Plymouth Community School Corp,5949,Lincoln Junior High School,0.204
5485,Plymouth Community School Corp,5956,Riverside Intermediate,0.403
5485,Plymouth Community School Corp,5961,Jefferson Elementary School,0.629
5485,Plymouth Community School Corp,5965,Washington Discovery Academy,0.326
5485,Plymouth Community School Corp,5969,Webster Elementary School,0.482
5495,Triton School Corporation,5922,Triton Elementary School,0.411
5495,Triton School Corporation,5923,Triton Jr-Sr High School,0.36
5520,Shoals Community School Corp,5989,Shoals Community Elementary School,0.384
5520,Shoals Community School Corp,5991,Shoals Middle School,0.099
5525,Loogootee Community Sch Corp,5997,Loogootee Elementary School,0.624
5525,Loogootee Community Sch Corp,6001,Loogootee Middle School,0.411
5615,Maconaquah School Corp,6033,Maconaquah Middle School,0.173
5615,Maconaquah School Corp,6035,Maconaquah Elementary School,0.346
5620,North Miami Community Schools,6049,North Miami Middle/High School,0.078
5620,North Miami Community Schools,6051,North Miami Elementary School,0.385
5625,Oak Hill United School Corp,2305,Oak Hill Junior High School,0.386
5625,Oak Hill United School Corp,2306,Swayzee Elementary School,0.459
5625,Oak Hill United School Corp,6081,Sweetser Elementary School,0.537
5635,Peru Community Schools,6085,Peru Jr/Sr High School,0.273
5635,Peru Community Schools,6093,Blair Pointe Upper Elementary,0.412
5705,Richland-Bean Blossom C S C,6147,Edgewood Junior High School,0.295
5705,Richland-Bean Blossom C S C,6153,Edgewood Intermediate School,0.523
5740,Monroe County Community Sch Corp,6123,Unionville Elementary School,0.744
5740,Monroe County Community Sch Corp,6134,Lakeview Elementary School,0.534
5740,Monroe County Community Sch Corp,6157,Grandview Elementary School,0.337
5740,Monroe County Community Sch Corp,6162,Highland Park Elementary School,0.31
5740,Monroe County Community Sch Corp,6164,Summit Elementary School,0.451
5740,Monroe County Community Sch Corp,6170,Tri-North Middle School,0.481
5740,Monroe County Community Sch Corp,6172,Lora L Batchelor Middle School,0.347
5740,Monroe County Community Sch Corp,6173,Binford Elementary School,0.653
5740,Monroe County Community Sch Corp,6181,Arlington Heights Elementary Sch,0.231
5740,Monroe County Community Sch Corp,6187,Childs Elementary School,0.833
5740,Monroe County Community Sch Corp,6189,Clear Creek Elementary School,0.284
5740,Monroe County Community Sch Corp,6197,Fairview Elementary School,0.302
5740,Monroe County Community Sch Corp,6213,Marlin Elementary School,0.725
5740,Monroe County Community Sch Corp,6220,Bloomington Graduation School,NA
5740,Monroe County Community Sch Corp,6223,Jackson Creek Middle School,0.647
5740,Monroe County Community Sch Corp,6225,Templeton Elementary School,0.361
5740,Monroe County Community Sch Corp,6226,University Elementary School,0.708
5835,North Montgomery Com Sch Corp,6240,Pleasant Hill Elementary School,0.594
5835,North Montgomery Com Sch Corp,6243,Lester B Sommer Elementary School,0.606
5835,North Montgomery Com Sch Corp,6244,North Montgomery Middle School,0.478
5835,North Montgomery Com Sch Corp,6246,Sugar Creek Elementary School,0.656
5845,South Montgomery Com Sch Corp,6233,Ladoga Elementary School,0.754
5845,South Montgomery Com Sch Corp,6258,Walnut Elementary School,0.7
5845,South Montgomery Com Sch Corp,6261,Southmont Jr High School,0.537
5845,South Montgomery Com Sch Corp,6269,New Market Elementary School,0.652
5855,Crawfordsville Community Schools,6281,Crawfordsville Middle School,0.263
5855,Crawfordsville Community Schools,6289,Mollie B Hoover Elementary School,0.38
5855,Crawfordsville Community Schools,6301,Meredith Nicholson Elementary Sch,0.342
5900,Monroe-Gregg School District,6315,Monrovia Middle School,0.258
5900,Monroe-Gregg School District,6323,Monrovia Elementary School,0.447
5910,Eminence Community School Corp,6325,Eminence Jr-Sr High School,0.127
5910,Eminence Community School Corp,6327,Eminence Elementary School,0.552
5925,MSD Martinsville Schools,6309,Green Township Elementary School,0.724
5925,MSD Martinsville Schools,6332,John R. Wooden Middle School,0.337
5925,MSD Martinsville Schools,6334,Bell Intermediate Academy,0.343
5925,MSD Martinsville Schools,6337,Brooklyn STEM Academy,0.54
5925,MSD Martinsville Schools,6341,Centerton Elementary School,0.776
5925,MSD Martinsville Schools,6344,South Elementary School of Communications,0.422
5925,MSD Martinsville Schools,6349,Charles L Smith Fine Arts Academy,0.488
5925,MSD Martinsville Schools,6357,Paragon Elementary School,0.333
5925,MSD Martinsville Schools,6361,Poston Road Elementary School,0.588
5930,Mooresville Con School Corp,6373,Paul Hadley Middle School,0.332
5930,Mooresville Con School Corp,6375,Neil Armstrong Elementary School,0.39
5930,Mooresville Con School Corp,6381,Newby Memorial Elementary School,0.476
5930,Mooresville Con School Corp,6385,North Madison Elementary School,0.576
5930,Mooresville Con School Corp,6387,Northwood Elementary School,0.525
5930,Mooresville Con School Corp,6393,Waverly Elementary School,0.583
5945,North Newton School Corp,6397,Morocco Elementary School,0.31
5945,North Newton School Corp,6405,Lake Village Elementary School,0.426
5945,North Newton School Corp,6409,Lincoln Elementary School,0.434
5945,North Newton School Corp,6411,North Newton Jr-Sr High School,0.263
5995,South Newton School Corp,6431,South Newton Elementary School,0.392
5995,South Newton School Corp,6433,South Newton Middle School,0.236
6055,Central Noble Com School Corp,6453,Central Noble Junior Senior HS,0.308
6055,Central Noble Com School Corp,6454,Central Noble Elementary School,0.469
6060,East Noble School Corporation,6457,Avilla Elementary School,0.444
6060,East Noble School Corporation,6461,East Noble Middle School,0.282
6060,East Noble School Corporation,6465,Rome City Elementary School,0.306
6060,East Noble School Corporation,6477,North Side Elementary School,0.31
6060,East Noble School Corporation,6478,South Side Elementary School,0.304
6060,East Noble School Corporation,6485,Wayne Center Elem School,0.439
6065,West Noble School Corporation,6509,West Noble Middle School,0.4
6065,West Noble School Corporation,6510,West Noble Elementary School,0.391
6080,Rising Sun-Ohio Co Com,6511,Ohio County Elementary School,0.457
6080,Rising Sun-Ohio Co Com,6512,Ohio County Middle School,0.155
6145,Orleans Community Schools,6573,Orleans Jr-Sr High School,0.168
6145,Orleans Community Schools,6577,Orleans Elementary School,0.322
6155,Paoli Community School Corp,6581,Paoli Jr & Sr High School,0.247
6155,Paoli Community School Corp,6587,Throop Elementary School,0.466
6160,Springs Valley Com School Corp,6589,Springs Valley Comm High School,0.242
6160,Springs Valley Com School Corp,6591,Springs Valley Elementary School,0.541
6195,Spencer-Owen Community Schools,6597,Owen Valley Middle School,0.235
6195,Spencer-Owen Community Schools,6601,Patricksburg Elementary School,0.536
6195,Spencer-Owen Community Schools,6605,Gosport Elementary School,0.455
6195,Spencer-Owen Community Schools,6617,Spencer Elementary School,0.368
6195,Spencer-Owen Community Schools,6619,McCormick's Creek Elementary Sch,0.571
6260,Southwest Parke Com Sch Corp,6621,Rosedale Elementary School,0.545
6260,Southwest Parke Com Sch Corp,6627,Riverton Parke Jr-Sr High School,0.282
6260,Southwest Parke Com Sch Corp,6629,Montezuma Elementary School,0.296
6325,Perry Central Com Schools Corp,6705,Perry Central Elementary School,0.563
6325,Perry Central Com Schools Corp,6708,Perry Central Jr-Sr High School,0.387
6340,Cannelton City Schools,6733,Cannelton Elementary & High School,0.116
6350,Tell City-Troy Twp School Corp,6741,Tell City Jr-Sr High School,0.319
6350,Tell City-Troy Twp School Corp,6745,William Tell Elementary School,0.362
6375,North Central Parke Comm Schl Corp,6645,Rockville Elementary School,0.453
6375,North Central Parke Comm Schl Corp,6647,Turkey Run Elementary School,0.574
6375,North Central Parke Comm Schl Corp,6652,Parke Heritage Middle School,0.267
6445,Pike County School Corp,6768,Pike Central Middle School,0.251
6445,Pike County School Corp,6808,Winslow Elementary School,0.504
6445,Pike County School Corp,6809,Petersburg Elementary School,0.428
6455,Porter County Education Services,6811,Porter County Education Services,0.087
6460,MSD Boone Township,6814,Hebron Middle School,0.43
6460,MSD Boone Township,6815,Hebron Elementary School,0.595
6470,Duneland School Corporation,6817,Jackson Elementary School,0.841
6470,Duneland School Corporation,6819,Brummitt Elementary School,0.869
6470,Duneland School Corporation,6821,Liberty Intermediate School,0.669
6470,Duneland School Corporation,6823,Liberty Elementary School,0.668
6470,Duneland School Corporation,6926,Trojan Virtual Academy,0.125
6470,Duneland School Corporation,6927,Westchester Intermediate School,0.662
6470,Duneland School Corporation,6928,Bailly Elementary School,0.674
6470,Duneland School Corporation,6930,Chesterton Middle School,0.567
6470,Duneland School Corporation,6941,Newton Yost Elementary School,0.648
6510,East Porter County School Corp,6825,Morgan Township Middle/High School,0.473
6510,East Porter County School Corp,6828,Morgan Township Elementary School,0.528
6510,East Porter County School Corp,6833,Kouts Middle/High School,0.448
6510,East Porter County School Corp,6835,Kouts Elementary School,0.548
6510,East Porter County School Corp,6849,Washington Twp Middle/High School,0.508
6510,East Porter County School Corp,6852,Washington Twp Elementary School,0.597
6520,Porter Township School Corp,6837,Boone Grove Elementary School,0.538
6520,Porter Township School Corp,6839,Boone Grove Middle School,0.292
6520,Porter Township School Corp,6840,Porter Lakes Elementary School,0.709
6530,Union Township School Corp,6843,Union Township Middle School,0.542
6530,Union Township School Corp,6845,Union Center Elementary School,0.784
6530,Union Township School Corp,6846,John Simatovich Elementary School,0.746
6550,Portage Township Schools,6857,Wallace Aylesworth Elementary,0.306
6550,Portage Township Schools,6859,William Fegely Middle School,0.239
6550,Portage Township Schools,6861,Crisman Elementary School,0.379
6550,Portage Township Schools,6865,Central Elementary School,0.242
6550,Portage Township Schools,6869,Ethel R Jones Elementary School,0.483
6550,Portage Township Schools,6871,Willowcreek Middle School,0.265
6550,Portage Township Schools,6874,Rowena Kyle Elementary School,0.421
6550,Portage Township Schools,6876,Paul Saylor Elementary School,0.272
6550,Portage Township Schools,6877,George L Myers Elementary School,0.324
6550,Portage Township Schools,6879,South Haven Elementary School,0.425
6560,Valparaiso Community Schools,6885,Benjamin Franklin Middle School,0.578
6560,Valparaiso Community Schools,6887,Thomas Jefferson Middle School,0.511
6560,Valparaiso Community Schools,6888,Thomas Jefferson Elementary School,0.714
6560,Valparaiso Community Schools,6891,Central Elementary School,0.734
6560,Valparaiso Community Schools,6893,Flint Lake Elementary School,0.554
6560,Valparaiso Community Schools,6897,Cooks Corners Elementary School,0.67
6560,Valparaiso Community Schools,6903,Heavilin Elementary School,0.759
6560,Valparaiso Community Schools,6913,Memorial Elementary School,0.803
6560,Valparaiso Community Schools,6917,Northview Elementary School,0.714
6560,Valparaiso Community Schools,6921,Parkview Elementary School,0.607
6590,MSD Mount Vernon,6953,Mount Vernon Jr High School,0.409
6590,MSD Mount Vernon,6961,West Elementary School,0.573
6590,MSD Mount Vernon,6965,Farmersville Elementary School,0.617
6590,MSD Mount Vernon,6969,Marrs Elementary School,0.727
6600,MSD North Posey Co Schools,6973,North Posey Junior High School,0.443
6600,MSD North Posey Co Schools,6985,North Elementary School,0.574
6600,MSD North Posey Co Schools,6989,South Terrace Elementary,0.821
6620,Eastern Pulaski Community Sch Corp,6994,Eastern Pulaski Elementary School,0.624
6620,Eastern Pulaski Community Sch Corp,6996,Winamac Community Middle School,0.411
6630,West Central School Corp,7027,West Central Elementary School,0.467
6630,West Central School Corp,7031,West Central Middle School,0.36
6705,South Putnam Community Schools,7055,Central Elementary School,0.557
6705,South Putnam Community Schools,7056,South Putnam Middle School,0.375
6705,South Putnam Community Schools,7057,Fillmore Elementary School,0.769
6715,North Putnam Community Schools,7041,Bainbridge Elementary School,0.567
6715,North Putnam Community Schools,7045,Roachdale Elementary School,0.516
6715,North Putnam Community Schools,7049,North Putnam Middle School,0.333
6750,Cloverdale Community Schools,7079,Cloverdale Distance Learning Academy,0.319
6750,Cloverdale Community Schools,7082,Cloverdale Elementary School,0.55
6750,Cloverdale Community Schools,7085,Cloverdale Middle School,0.332
6755,Greencastle Community School Corp,7093,Greencastle Middle School,0.363
6755,Greencastle Community School Corp,7102,Tzouanakis Intermediate School,0.511
6795,Union School Corporation,7117,Union Elementary School,0.329
6795,Union School Corporation,7119,Union Junior & High School,0.083
6795,Union School Corporation,7122,Indiana Digital Elementary,0.067
6795,Union School Corporation,7131,Indiana Digital JR and High School,0.035
6805,Randolph Southern School Corp,7113,Randolph Southern Elementary Sch,0.5
6805,Randolph Southern School Corp,7121,Randolph Southern Jr-Sr High Sch,0.271
6820,Monroe Central School Corp,7151,Monroe Central Jr-Sr High School,0.3
6820,Monroe Central School Corp,7152,Monroe Central Elementary School,0.577
6825,Randolph Central School Corp,7129,Lee L Driver Middle School,0.262
6825,Randolph Central School Corp,7145,Willard Elementary School,0.472
6825,Randolph Central School Corp,7146,Deerfield Elementary School,0.703
6835,Randolph Eastern School Corp,7161,Union City Community Jr/Sr High,0.106
6835,Randolph Eastern School Corp,7164,North Side Elementary School,0.415
6865,South Ripley Com Sch Corp,7174,South Ripley Junior High School,0.515
6865,South Ripley Com Sch Corp,7178,South Ripley Elementary School,0.648
6895,Batesville Community School Corp,7219,Batesville Middle School,0.462
6895,Batesville Community School Corp,7229,Batesville Intermediate School,0.607
6900,Jac-Cen-Del Community Sch Corp,7193,Jac-Cen-Del MS/HS,0.208
6900,Jac-Cen-Del Community Sch Corp,7203,Jac-Cen-Del Elementary School,0.433
6910,Milan Community Schools,7207,Milan Middle School,0.235
6910,Milan Community Schools,7209,Milan Elementary School,0.519
6910,Milan Community Schools,7212,Milan Intermediate School,0.286
6995,Rush County Schools,7233,Milroy Elementary School,0.337
6995,Rush County Schools,7253,Arlington Elementary School,0.33
6995,Rush County Schools,7271,Rushville Elementary School,0.451
6995,Rush County Schools,7272,Rushville Elementary School West,0.292
6995,Rush County Schools,7290,Benjamin Rush Middle School,0.371
7150,John Glenn School Corporation,5916,Harold C Urey Middle School,0.359
7150,John Glenn School Corporation,7456,North Liberty School,0.505
7150,John Glenn School Corporation,7457,Walkerton Elementary School,0.651
7175,Penn-Harris-Madison School Corp,7323,Walt Disney Elementary School,0.45
7175,Penn-Harris-Madison School Corp,7324,Prairie Vista Elementary School,0.88
7175,Penn-Harris-Madison School Corp,7329,Mary Frank Harris Elementary Sch,0.754
7175,Penn-Harris-Madison School Corp,7334,Schmucker Middle School,0.494
7175,Penn-Harris-Madison School Corp,7336,Virgil I Grissom Middle School,0.267
7175,Penn-Harris-Madison School Corp,7341,Madison Elementary School,0.525
7175,Penn-Harris-Madison School Corp,7361,Elm Road Elementary School,0.63
7175,Penn-Harris-Madison School Corp,7365,Elsie Rogers Elementary School,0.65
7175,Penn-Harris-Madison School Corp,7372,Discovery Middle School,0.713
7175,Penn-Harris-Madison School Corp,7377,Moran Elementary School,0.591
7175,Penn-Harris-Madison School Corp,7379,Bittersweet Elementary School,0.704
7175,Penn-Harris-Madison School Corp,7383,Horizon Elementary School,0.768
7175,Penn-Harris-Madison School Corp,7386,Meadow's Edge Elementary School,0.489
7175,Penn-Harris-Madison School Corp,7390,Northpoint Elementary School,0.896
7200,School City of Mishawaka,7459,Fred J Hums Elementary School,0.551
7200,School City of Mishawaka,7465,John J Young Middle School,0.166
7200,School City of Mishawaka,7467,Oaklawn Campus Program,0
7200,School City of Mishawaka,7469,Battell Elementary School,0.372
7200,School City of Mishawaka,7473,Beiger Elementary School,0.365
7200,School City of Mishawaka,7478,Liberty Elementary School,0.248
7200,School City of Mishawaka,7481,Emmons Elementary School,0.237
7200,School City of Mishawaka,7485,Lasalle Elementary School,0.161
7200,School City of Mishawaka,7499,Twin Branch Elementary School,0.524
7205,South Bend Community School Corp,7248,South Bend Virtual School,0.048
7205,South Bend Community School Corp,7417,Warren Elementary School,0.253
7205,South Bend Community School Corp,7425,Clay International Academy,0.119
7205,South Bend Community School Corp,7435,Darden Elementary School,0.121
7205,South Bend Community School Corp,7441,Swanson Traditional School,0.673
7205,South Bend Community School Corp,7510,Jackson Middle School,0.048
7205,South Bend Community School Corp,7512,LaSalle Academy,0.41
7205,South Bend Community School Corp,7533,Coquillard Elementary School,0.072
7205,South Bend Community School Corp,7537,Edison Middle School,0.029
7205,South Bend Community School Corp,7545,Harrison Elementary School,0.129
7205,South Bend Community School Corp,7546,Marshall Traditional School,0.324
7205,South Bend Community School Corp,7549,Jefferson Traditional School,0.147
7205,South Bend Community School Corp,7555,Kennedy Academy,0.433
7205,South Bend Community School Corp,7559,Dickinson Fine Arts Academy,0.032
7205,South Bend Community School Corp,7561,Lincoln Elementary School,0.071
7205,South Bend Community School Corp,7569,McKinley Elementary School,0.133
7205,South Bend Community School Corp,7573,Madison S.T.E.A.M. Academy,0.087
7205,South Bend Community School Corp,7577,Marquette Montessori Academy,0.151
7205,South Bend Community School Corp,7585,Monroe Elementary School,0.127
7205,South Bend Community School Corp,7588,Wilson Elementary School,0.068
7205,South Bend Community School Corp,7593,Muessel Elementary School,0.065
7205,South Bend Community School Corp,7597,Navarre Middle School,0.008
7205,South Bend Community School Corp,7601,Nuner Fine Arts Academy,0.118
7205,South Bend Community School Corp,7632,Juvenile Justice Center,NA
7215,Union-North United School Corp,7399,LaVille Jr-Sr High School,0.312
7215,Union-North United School Corp,7400,LaVille Elementary School,0.448
7230,Scott County School District 1,7630,Austin Elementary School,0.262
7230,Scott County School District 1,7631,Austin Middle School,0.17
7255,Scott County School District 2,7633,Johnson Elementary School,0.591
7255,Scott County School District 2,7637,Lexington Elementary School,0.702
7255,Scott County School District 2,7645,Scottsburg Middle School,0.311
7255,Scott County School District 2,7649,Scottsburg Elem School,0.422
7255,Scott County School District 2,7653,Vienna-Finley Elementary School,0.514
7285,Shelby Eastern Schools,7661,Morristown Jr-Sr High School,0.455
7285,Shelby Eastern Schools,7663,Morristown Elementary School,0.487
7285,Shelby Eastern Schools,7665,Waldron Jr-Sr High School,0.27
7285,Shelby Eastern Schools,7667,Waldron Elementary School,0.645
7350,Northwestern Con School Corp,7691,Triton Central Elementary School,0.556
7350,Northwestern Con School Corp,7697,Triton Central Middle School,0.439
7360,Southwestern Con Sch Shelby Co,7701,Southwestern High School,0.25
7360,Southwestern Con Sch Shelby Co,7703,Southwestern Elementary School,0.434
7365,Shelbyville Central Schools,7721,Shelbyville Middle School,0.374
7365,Shelbyville Central Schools,7725,Coulston Elementary School,0.429
7365,Shelbyville Central Schools,7729,Thomas A Hendricks Elementary Sch,0.383
7365,Shelbyville Central Schools,7733,William F Loper Elementary School,0.511
7385,North Spencer County Sch Corp,7751,Chrisney Elementary School,0.735
7385,North Spencer County Sch Corp,7753,David Turnham Education Center,0.651
7385,North Spencer County Sch Corp,7755,Nancy Hanks Elementary School,0.806
7385,North Spencer County Sch Corp,7761,Heritage Hills Middle School,0.605
7385,North Spencer County Sch Corp,7767,Lincoln Trail Elementary School,0.705
7445,South Spencer County Sch Corp,7789,Luce Elementary School,0.478
7445,South Spencer County Sch Corp,7797,South Spencer Middle School,0.368
7445,South Spencer County Sch Corp,7803,Rockport-Ohio Elementary School,0.504
7495,Oregon-Davis School Corp,7818,Oregon-Davis Elementary School,0.327
7495,Oregon-Davis School Corp,7831,Oregon-Davis Jr-Sr High School,0.068
7515,North Judson-San Pierre Sch Corp,7849,N Judson-San Pierre Jr Sr High Sch,0.25
7515,North Judson-San Pierre Sch Corp,7851,North Judson-San Pierre Elem Sch,0.439
7525,Knox Community School Corp,7837,Knox Community Middle School,0.213
7525,Knox Community School Corp,7845,Knox Community Elementary School,0.511
7605,Fremont Community Schools,7881,Fremont Elementary School,0.546
7605,Fremont Community Schools,7884,Fremont Middle School,0.415
7610,Hamilton Community Schools,7885,Hamilton Community High School,0.234
7610,Hamilton Community Schools,7889,Hamilton Community Elementary Sch,0.554
7615,MSD Steuben County,7895,Angola Middle School,0.409
7615,MSD Steuben County,7897,Carlin Park Elementary School,0.301
7615,MSD Steuben County,7899,Ryan Park Elementary School,0.635
7615,MSD Steuben County,7901,Hendry Park Elementary School,0.357
7615,MSD Steuben County,7905,Pleasant Lake Elementary School,0.559
7645,Northeast School Corp,7917,North Central Jr/Sr High School,0.036
7645,Northeast School Corp,7921,Northeast North Elementary School,0.38
7645,Northeast School Corp,7941,Northeast East Elementary School,0.628
7715,Southwest School Corporation,7953,Carlisle Elementary School,0.511
7715,Southwest School Corporation,7954,Carlisle Middle School,0.207
7715,Southwest School Corporation,7961,Sullivan Middle School,0.505
7715,Southwest School Corporation,7965,Sullivan Elementary School,0.354
7775,Switzerland County School Corp,7985,Jefferson-Craig Elementary School,0.428
7775,Switzerland County School Corp,7987,Switzerland Co Middle School,0.29
7775,Switzerland County School Corp,7994,Switzerland Co Elementary School,0.386
7855,Lafayette School Corporation,8073,Lafayette Sunnyside Intermediate,0.274
7855,Lafayette School Corporation,8077,Lafayette Tecumseh Jr High School,0.237
7855,Lafayette School Corporation,8089,Edgelea Elementary School,0.584
7855,Lafayette School Corporation,8091,Glen Acres Elementary School,0.455
7855,Lafayette School Corporation,8103,Miami Elementary School,0.238
7855,Lafayette School Corporation,8104,Thomas Miller Elementary School,0.364
7855,Lafayette School Corporation,8105,Murdock Elementary School,0.637
7855,Lafayette School Corporation,8108,Oakland Elementary School,0.446
7855,Lafayette School Corporation,8117,Vinton Elementary School,0.472
7855,Lafayette School Corporation,8119,Amelia Earhart Elementary School,0.467
7865,Tippecanoe School Corp,8005,Mayflower Mill Elementary School,0.513
7865,Tippecanoe School Corp,8006,Wyandotte Elementary,0.638
7865,Tippecanoe School Corp,8007,Hershey Elementary School,0.699
7865,Tippecanoe School Corp,8009,Mintonye Elementary School,0.564
